NAME	OVER	POS	R/L	Batting #	B. AVG	TEAM	A/H	OPP	OPP RANK	OPP RANK LYR	PROP	LINE	LAST (old ➡️ new)	AVG	% OVER	L10 % OVER	CAREER % OVER	% OVER VS TEAM	VS TEAM	PITCHER	THROWS	VS PITCHER	UNDER
Bryan De La Cruz	+0	LF	R	2	.248	MIA	v	TEX	-	-	x+_hits	0		0.0	0%	0%	0%	0%	.154 2-13, 0 HR, 0 RBI, 0 BB, 1 SO	Lorenzen	R		'+1200
Corey Seager	+0	SS	L	2	.260	TEX	@	MIA	-	-	x+_hits	0		0.0	0%	0%	0%	0%	.375 3-8, 2 HR, 3 RBI, 1 BB, 2 SO	Weathers	L		'+1100
Jake Burger	+0	3B	R	5	.206	MIA	v	TEX	-	-	x+_hits	0		0.0	0%	0%	0%	0%	.143 3-21, 1 HR, 2 RBI, 2 BB, 5 SO	Lorenzen	R		'+1000
Jazz Chisholm	+0	CF	L	1	.257	MIA	v	TEX	-	-	x+_hits	0		0.0	0%	0%	0%	0%	.500 1-2, 0 HR, 1 RBI, 1 BB, 0 SO	Lorenzen	R		'+340
Jesus Sanchez	+0	RF	L	4	.230	MIA	v	TEX	-	-	x+_hits	0		0.0	0%	0%	0%	0%	.500 2-4, 0 HR, 0 RBI, 0 BB, 2 SO	Lorenzen	R		'+310
Jonah Heim	+0	C	S	5	.254	TEX	@	MIA	-	-	x+_hits	0		0.0	0%	0%	0%	0%	.167 1-6, 0 HR, 1 RBI, 3 BB, 2 SO	Weathers	L		'+1000
Josh Bell	+0	1B	S	3	.242	MIA	v	TEX	-	-	x+_hits	0		0.0	0%	0%	0%	0%	.222 4-18, 0 HR, 1 RBI, 3 BB, 5 SO	Lorenzen	R		'+360
Josh Smith	+0	3B	L	8	.281	TEX	@	MIA	-	-	x+_hits	0		0.0	0%	0%	0%	0%	.000 0-4, 0 HR, 0 RBI, 0 BB, 0 SO	Weathers	L		'+475
Leody Taveras	+0	CF	S	9	.247	TEX	@	MIA	-	-	x+_hits	0		0.0	0%	0%	0%	0%	.400 4-10, 0 HR, 1 RBI, 1 BB, 4 SO	Weathers	L		'+1300
Marcus Semien	+0	2B	R	1	.249	TEX	@	MIA	-	-	x+_hits	0		0.0	0%	0%	0%	0%	.364 4-11, 1 HR, 2 RBI, 2 BB, 2 SO	Weathers	L		'+900
Nathaniel Lowe	+0	1B	L	3	.246	TEX	@	MIA	-	-	x+_hits	0		0.0	0%	0%	0%	0%	.231 3-13, 1 HR, 4 RBI, 0 BB, 6 SO	Weathers	L		'+340
Nick Fortes	+0	C	R	9	.173	MIA	v	TEX	-	-	x+_hits	0		0.0	0%	0%	0%	0%	.400 2-5, 1 HR, 1 RBI, 0 BB, 2 SO	Lorenzen	R		'+475
Nick Gordon	+0	LF	L	6	.230	MIA	v	TEX	-	-	x+_hits	0		0.0	0%	0%	0%	0%	.346 9-26, 0 HR, 1 RBI, 2 BB, 6 SO	Lorenzen	R		'+360
Otto Lopez	+0	2B	R	8	.273	MIA	v	TEX	-	-	x+_hits	0		0.0	0%	0%	0%	0%		Lorenzen	R		'+1300
Robbie Grossman	+0	RF	S	-	.100	TEX	@	MIA	-	-	x+_hits	0		0.0	0%	0%	0%	0%		Weathers	L		'+330
Tim Anderson	+0	SS	R	7	.199	MIA	v	TEX	-	-	x+_hits	0		0.0	0%	0%	0%	0%	.231 3-13, 0 HR, 0 RBI, 0 BB, 4 SO	Lorenzen	R		'+275
Wyatt Langford	+0	LF	R	6	.228	TEX	@	MIA	-	-	x+_hits	0		0.0	0%	0%	0%	0%		Weathers	L		'+320
Alec Bohm	+0	3B	R	4	.308	PHI	v	STL	-	-	x+_hits	0		0.0	0%	0%	0%	0%	.294 10-34, 2 HR, 6 RBI, 4 BB, 6 SO	Gray	R	.333 2-6, 0 HR, 1 RBI, 0 BB, 1 SO	'+700
Alec Burleson	+0	LF	L	2	.289	STL	@	PHI	-	-	x+_hits	0		0.0	0%	0%	0%	0%	.292 7-24, 0 HR, 1 RBI, 4 BB, 3 SO	Suarez	L		'+1200
Brandon Marsh	+0	LF	L	7	.253	PHI	v	STL	-	-	x+_hits	0		0.0	0%	0%	0%	0%	.440 11-25, 2 HR, 6 RBI, 2 BB, 4 SO	Gray	R		'+400
Bryce Harper	+0	1B	L	3	.260	PHI	v	STL	-	-	x+_hits	0		0.0	0%	0%	0%	0%	.226 7-31, 0 HR, 4 RBI, 7 BB, 8 SO	Gray	R	.125 2-16, 0 HR, 2 RBI, 3 BB, 7 SO	'+1200
Bryson Stott	+0	2B	L	5	.249	PHI	v	STL	-	-	x+_hits	0		0.0	0%	0%	0%	0%	.235 8-34, 1 HR, 3 RBI, 1 BB, 5 SO	Gray	R	.000 0-2, 0 HR, 0 RBI, 1 BB, 0 SO	'+1200
Dylan Carlson	+0	RF	S	7	.139	STL	@	PHI	-	-	x+_hits	0		0.0	0%	0%	0%	0%	.245 12-49, 1 HR, 3 RBI, 2 BB, 16 SO	Suarez	L		'+285
Edmundo Sosa	+0	SS	R	8	.306	PHI	v	STL	-	-	x+_hits	0		0.0	0%	0%	0%	0%	.286 2-7, 0 HR, 0 RBI, 1 BB, 1 SO	Gray	R	.000 0-1, 0 HR, 0 RBI, 0 BB, 0 SO	'+370
Ivan Herrera	+0	C	R	5	.262	STL	@	PHI	-	-	x+_hits	0		0.0	0%	0%	0%	0%	.200 3-15, 2 HR, 2 RBI, 1 BB, 2 SO	Suarez	L		'+1200
Jt Realmuto	+0	C	R	2	.284	PHI	v	STL	-	-	x+_hits	0		0.0	0%	0%	0%	0%	.222 6-27, 0 HR, 1 RBI, 1 BB, 9 SO	Gray	R	.250 3-12, 0 HR, 0 RBI, 1 BB, 3 SO	'+1000
Johan Rojas	+0	CF	R	9	.227	PHI	v	STL	-	-	x+_hits	0		0.0	0%	0%	0%	0%	.545 12-22, 0 HR, 2 RBI, 0 BB, 1 SO	Gray	R	.000 0-1, 0 HR, 0 RBI, 0 BB, 1 SO	'+380
Kyle Schwarber	+0	DH	L	1	.246	PHI	v	STL	-	-	x+_hits	0		0.0	0%	0%	0%	0%	.200 7-35, 3 HR, 6 RBI, 5 BB, 11 SO	Gray	R	.167 3-18, 0 HR, 2 RBI, 1 BB, 7 SO	'+340
Masyn Winn	+0	SS	R	1	.297	STL	@	PHI	-	-	x+_hits	0		0.0	0%	0%	0%	0%	.250 5-20, 0 HR, 2 RBI, 3 BB, 2 SO	Suarez	L		'+1100
Nick Castellanos	+0	RF	R	6	.208	PHI	v	STL	-	-	x+_hits	0		0.0	0%	0%	0%	0%	.297 11-37, 2 HR, 10 RBI, 1 BB, 8 SO	Gray	R	.214 3-14, 0 HR, 1 RBI, 3 BB, 5 SO	'+295
Nolan Arenado	+0	3B	R	4	.243	STL	@	PHI	-	-	x+_hits	0		0.0	0%	0%	0%	0%	.194 6-31, 0 HR, 4 RBI, 3 BB, 6 SO	Suarez	L		'+1000
Nolan Gorman	+0	2B	L	-	.229	STL	@	PHI	-	-	x+_hits	0		0.0	0%	0%	0%	0%	.118 2-17, 1 HR, 1 RBI, 3 BB, 8 SO	Suarez	L		'+475
Paul Goldschmidt	+0	1B	R	3	.224	STL	@	PHI	-	-	x+_hits	0		0.0	0%	0%	0%	0%	.219 7-32, 2 HR, 6 RBI, 2 BB, 14 SO	Suarez	L		'+1200
Pedro Pages	+0	C	R	-	.071	STL	@	PHI	-	-	x+_hits	0		0.0	0%	0%	0%	0%		Suarez	L		'+425
Cal Raleigh	+0	C	S	4	.205	SEA	v	LAA	-	-	x+_hits	0		0.0	0%	0%	0%	0%	.171 7-41, 2 HR, 5 RBI, 5 BB, 17 SO	Detmers	L		'+310
Dylan Moore	+0	SS	R	5	.229	SEA	v	LAA	-	-	x+_hits	0		0.0	0%	0%	0%	0%	.250 6-24, 1 HR, 2 RBI, 1 BB, 11 SO	Detmers	L		'+300
Jp Crawford	+0	SS	L	1	.208	SEA	v	LAA	-	-	x+_hits	0		0.0	0%	0%	0%	0%	.315 17-54, 1 HR, 5 RBI, 7 BB, 9 SO	Detmers	L		'+295
Jo Adell	+0	RF	R	6	.205	LAA	@	SEA	-	-	x+_hits	0		0.0	0%	0%	0%	0%	.220 9-41, 2 HR, 4 RBI, 1 BB, 23 SO	Miller	R		'+450
Jonatan Clase	+0	LF	S	8	.176	SEA	v	LAA	-	-	x+_hits	0		0.0	0%	0%	0%	0%		Detmers	L		'+500
Julio Rodriguez	+0	CF	R	2	.268	SEA	v	LAA	-	-	x+_hits	0		0.0	0%	0%	0%	0%	.358 19-53, 3 HR, 10 RBI, 8 BB, 16 SO	Detmers	L		'+800
Kyren Paris	+0	2B	R	9	.122	LAA	@	SEA	-	-	x+_hits	0		0.0	0%	0%	0%	0%		Miller	R		'+500
Logan Ohoppe	+0	C	R	5	.259	LAA	@	SEA	-	-	x+_hits	0		0.0	0%	0%	0%	0%	.200 4-20, 3 HR, 5 RBI, 0 BB, 7 SO	Miller	R		'+310
Luis Guillorme	+0	2B	L	-	.333	LAA	@	SEA	-	-	x+_hits	0		0.0	0%	0%	0%	0%		Miller	R		'+390
Luis Rengifo	+0	2B	S	2	.336	LAA	@	SEA	-	-	x+_hits	0		0.0	0%	0%	0%	0%	.229 8-35, 1 HR, 4 RBI, 2 BB, 8 SO	Miller	R		'+850
Mickey Moniak	+0	CF	L	7	.175	LAA	@	SEA	-	-	x+_hits	0		0.0	0%	0%	0%	0%	.190 4-21, 2 HR, 4 RBI, 1 BB, 12 SO	Miller	R		'+370
Mitch Garver	+0	DH	R	3	.166	SEA	v	LAA	-	-	x+_hits	0		0.0	0%	0%	0%	0%	.429 12-28, 1 HR, 4 RBI, 6 BB, 3 SO	Detmers	L		'+320
Mitch Haniger	+0	RF	R	7	.218	SEA	v	LAA	-	-	x+_hits	0		0.0	0%	0%	0%	0%	.291 75-258, 16 HR, 46 RBI, 23 BB, 69 SO	Detmers	L		'+340
Ryan Bliss	+0	2B	R	9	.000	SEA	v	LAA	-	-	x+_hits	0		0.0	0%	0%	0%	0%		Detmers	L		'+400
Taylor Ward	+0	LF	R	3	.271	LAA	@	SEA	-	-	x+_hits	0		0.0	0%	0%	0%	0%	.211 4-19, 2 HR, 3 RBI, 4 BB, 7 SO	Miller	R		'+1300
Ty France	+0	1B	R	6	.249	SEA	v	LAA	-	-	x+_hits	0		0.0	0%	0%	0%	0%	.311 14-45, 1 HR, 8 RBI, 4 BB, 7 SO	Detmers	L		'+270
Willie Calhoun	+0	1B	L	4	.278	LAA	@	SEA	-	-	x+_hits	0		0.0	0%	0%	0%	0%		Miller	R		'+1100
Zach Neto	+0	SS	R	8	.247	LAA	@	SEA	-	-	x+_hits	0		0.0	0%	0%	0%	0%	.217 5-23, 2 HR, 2 RBI, 4 BB, 5 SO	Miller	R		'+370
Christopher Morel	+0	3B	R	4	.198	CHC	v	CIN	-	-	x+_hits	0		0.0	0%	0%	0%	0%	.176 6-34, 1 HR, 5 RBI, 3 BB, 13 SO	Greene	R		'+360
Cody Bellinger	+0	CF	L	3	.267	CHC	v	CIN	-	-	x+_hits	0		0.0	0%	0%	0%	0%	.386 17-44, 5 HR, 16 RBI, 4 BB, 7 SO	Greene	R		'+1100
Dansby Swanson	+0	SS	R	8	.205	CHC	v	CIN	-	-	x+_hits	0		0.0	0%	0%	0%	0%	.294 15-51, 4 HR, 11 RBI, 8 BB, 15 SO	Greene	R		'+400
Elly De La Cruz	+0	SS	S	2	.249	CIN	@	CHC	-	-	x+_hits	0		0.0	0%	0%	0%	0%	.172 5-29, 1 HR, 2 RBI, 3 BB, 18 SO	Steele	L		'+350
Ian Happ	+0	LF	S	5	.216	CHC	v	CIN	-	-	x+_hits	0		0.0	0%	0%	0%	0%	.319 15-47, 3 HR, 14 RBI, 13 BB, 15 SO	Greene	R		'+475
Jeimer Candelario	+0	3B	S	3	.224	CIN	@	CHC	-	-	x+_hits	0		0.0	0%	0%	0%	0%	.179 5-28, 2 HR, 3 RBI, 0 BB, 8 SO	Steele	L		'+1300
Jonathan India	+0	2B	R	8	.222	CIN	@	CHC	-	-	x+_hits	0		0.0	0%	0%	0%	0%	.300 6-20, 2 HR, 7 RBI, 2 BB, 1 SO	Steele	L		'+370
Miguel Amaya	+0	C	R	9	.196	CHC	v	CIN	-	-	x+_hits	0		0.0	0%	0%	0%	0%	.167 1-6, 1 HR, 3 RBI, 2 BB, 4 SO	Greene	R		'+600
Mike Tauchman	+0	RF	L	1	.263	CHC	v	CIN	-	-	x+_hits	0		0.0	0%	0%	0%	0%	.378 14-37, 1 HR, 9 RBI, 4 BB, 9 SO	Greene	R		'+310
Nick Martini	+0	RF	L	9	.194	CIN	@	CHC	-	-	x+_hits	0		0.0	0%	0%	0%	0%	.143 2-14, 1 HR, 1 RBI, 0 BB, 3 SO	Steele	L		'+475
Nico Hoerner	+0	2B	R	6	.251	CHC	v	CIN	-	-	x+_hits	0		0.0	0%	0%	0%	0%	.300 18-60, 1 HR, 2 RBI, 5 BB, 9 SO	Greene	R		'+1100
Santiago Espinal	+0	3B	R	6	.193	CIN	@	CHC	-	-	x+_hits	0		0.0	0%	0%	0%	0%	.375 3-8, 0 HR, 2 RBI, 0 BB, 1 SO	Steele	L		'+1100
Seiya Suzuki	+0	RF	R	2	.258	CHC	v	CIN	-	-	x+_hits	0		0.0	0%	0%	0%	0%	.219 7-32, 2 HR, 4 RBI, 4 BB, 8 SO	Greene	R		'+1000
Spencer Steer	+0	LF	R	4	.221	CIN	@	CHC	-	-	x+_hits	0		0.0	0%	0%	0%	0%	.333 17-51, 4 HR, 8 RBI, 6 BB, 9 SO	Steele	L		'+1100
Stuart Fairchild	+0	CF	R	1	.224	CIN	@	CHC	-	-	x+_hits	0		0.0	0%	0%	0%	0%	.273 6-22, 1 HR, 2 RBI, 1 BB, 5 SO	Steele	L		'+350
Tyler Stephenson	+0	C	R	5	.231	CIN	@	CHC	-	-	x+_hits	0		0.0	0%	0%	0%	0%	.378 14-37, 2 HR, 7 RBI, 3 BB, 10 SO	Steele	L		'+1200
Jacob Hurtubise	+0	LF	L	-	.212	CIN	@	CHC	-	-	x+_hits	0		0.0	0%	0%	0%	0%		Steele	L		'+475
Aaron Judge	+0	CF	R	3	.273	NYY	@	SF	-	-	x+_hits	0		0.0	0%	0%	0%	0%	.462 6-13, 2 HR, 4 RBI, 0 BB, 5 SO	Webb	R		'+750
Alex Verdugo	+0	LF	L	4	.261	NYY	@	SF	-	-	x+_hits	0		0.0	0%	0%	0%	0%	.300 3-10, 0 HR, 0 RBI, 1 BB, 2 SO	Webb	R		'+1000
Anthony Rizzo	+0	1B	L	6	.245	NYY	@	SF	-	-	x+_hits	0		0.0	0%	0%	0%	0%	.375 3-8, 0 HR, 2 RBI, 3 BB, 2 SO	Webb	R		'+1000
Anthony Volpe	+0	SS	R	1	.283	NYY	@	SF	-	-	x+_hits	0		0.0	0%	0%	0%	0%	.222 2-9, 0 HR, 0 RBI, 2 BB, 2 SO	Webb	R		'+475
